Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,ID,Probability_of_Churn
0,18,0,4,3,2,4,0,23,5,2,3,1656.0,967,227.0,0.777,2754,67,0.75,0.863,234,0.0
0,21,0,2,4,0,1,0,20,5,2,3,5624.0,754,4408.0,0.691,2371,56,1.0,0.21600000000000005,6681,0.0
0,21,0,3,3,1,4,0,23,2,2,2,3035.0,0,3035.0,1.222,2373,53,0.6579999999999999,0.0,7443,0.0
0,27,0,1,0,2,4,0,22,2,2,4,2482.0,458,1566.0,0.632,2789,62,0.532,0.369,7906,0.0
0,18,0,3,3,2,5,0,18,4,6,4,10262.0,1418,8374.0,0.508,2138,55,0.757,0.184,2852,0.0
0,25,1,3,2,1,3,0,18,5,1,2,7693.0,0,7693.0,0.579,3058,83,0.632,0.0,3947,0.0
0,21,0,4,0,1,4,0,25,2,1,2,2633.0,1453,709.0,0.8059999999999999,2026,56,0.535,0.731,2133,0.0
0,29,0,1,6,1,4,0,33,4,1,4,2281.0,462,1361.0,0.5760000000000001,2476,56,0.833,0.403,5593,0.0
0,21,0,3,3,1,4,0,23,5,2,3,6524.0,1521,4531.0,0.815,2762,56,0.8859999999999999,0.305,4287,0.0
0,15,0,3,4,3,1,0,16,5,1,3,14345.0,501,13385.0,0.8170000000000001,2546,62,0.946,0.067,5352,0.0
0,22,1,3,2,1,2,0,25,5,1,0,5649.0,296,4901.0,1.077,3162,62,0.946,0.132,8155,0.0
0,15,1,1,5,2,3,0,18,5,2,4,2404.0,1417,517.0,0.5920000000000001,2977,65,0.7440000000000001,0.785,7562,0.0
0,24,1,2,3,1,3,0,23,5,2,1,16388.0,1529,14387.0,0.547,2965,73,0.66,0.122,3912,0.0
0,27,1,4,0,3,2,0,31,4,3,1,7026.0,1264,5298.0,0.669,2449,56,1.0,0.246,4230,0.0
0,22,0,3,3,2,4,0,24,4,3,0,4361.0,353,3555.0,0.627,3004,74,0.75,0.185,8645,0.0
0,18,1,5,6,1,2,3,25,2,2,2,33521.0,470,32593.0,0.732,2614,56,0.535,0.028,7221,0.0
0,25,0,3,2,1,5,0,24,5,1,1,4502.0,1320,2717.0,1.014,2957,77,0.812,0.396,6715,0.0
0,12,1,1,2,3,3,0,12,3,2,4,8138.0,0,8138.0,0.596,3307,51,0.649,0.0,7253,0.0
0,21,1,3,6,2,2,0,23,2,2,1,2589.0,1229,896.0,0.878,2755,73,0.7659999999999999,0.654,6348,0.0
0,35,1,0,1,2,2,0,43,3,1,3,4783.0,1973,2266.0,1.024,1718,40,1.1740000000000002,0.526,9363,0.0
0,15,1,3,2,0,4,0,10,4,2,4,1438.3,0,1438.3,0.735,2904,58,0.7440000000000001,0.0,1444,0.0
0,13,1,4,5,1,3,0,14,5,4,2,1438.3,0,1438.3,0.797,2777,59,0.725,0.0,4658,0.0
0,15,1,2,3,2,3,0,16,5,3,4,28422.0,796,27164.0,0.672,3309,70,0.6,0.044,799,0.0
0,15,0,4,2,2,4,0,11,2,3,1,2069.0,931,676.0,0.875,3415,60,0.75,0.6729999999999999,8004,0.0
0,25,0,1,2,1,4,0,31,5,2,0,6160.0,1762,3902.0,0.7170000000000001,2490,70,0.6,0.3670000000000001,7069,0.0
0,23,0,1,2,1,1,0,23,4,3,1,2721.0,1065,1194.0,0.743,3103,78,0.725,0.561,572,0.0
0,12,0,1,6,1,1,0,13,4,3,1,2346.0,945,939.0,0.77,2615,69,0.975,0.6,4864,0.0
0,33,1,0,5,2,2,0,35,4,1,3,4906.0,840,3604.0,0.862,3301,70,0.905,0.265,5538,0.0
0,20,1,3,2,3,2,0,23,5,3,4,2179.0,1169,547.0,0.8009999999999999,2527,59,0.6829999999999999,0.7490000000000001,1778,0.0
0,23,0,2,0,1,4,0,23,3,3,3,2154.0,1028,664.0,0.727,2223,53,0.853,0.6920000000000001,4688,0.0
0,25,0,1,0,1,5,0,25,2,2,4,6182.0,1054,4666.0,1.137,2334,51,0.968,0.245,161,0.0
0,25,1,2,2,2,0,0,27,3,3,3,26308.0,0,26308.0,0.647,1939,43,0.828,0.0,4470,0.0
0,23,1,2,0,2,2,0,28,5,3,4,6205.0,1742,3972.0,0.662,2424,54,0.684,0.36,2710,0.0
0,9,0,3,5,2,4,0,23,3,2,3,2624.0,996,1166.0,0.809,2975,51,0.743,0.556,3019,0.0
0,22,0,1,0,0,4,0,23,5,3,0,4006.0,1183,2360.0,0.746,3448,79,0.534,0.411,387,0.0
0,23,1,4,5,3,2,3,31,5,3,2,32244.0,0,32244.0,0.647,2095,55,0.757,0.0,9541,0.0
0,17,0,3,6,0,4,0,17,2,2,1,2905.0,1600,826.0,0.789,2932,74,0.909,0.716,7052,0.0
0,18,1,3,3,2,4,0,25,5,1,2,2111.0,588,1064.0,0.971,3299,72,0.952,0.496,7223,0.0
0,18,0,2,1,0,5,0,26,5,4,1,9856.0,227,9185.0,0.662,3670,73,0.7290000000000001,0.068,9391,0.0
0,21,1,1,5,1,1,0,23,2,2,3,8168.0,1653,6031.0,0.659,2139,72,0.8220000000000001,0.262,5072,0.0
0,21,0,1,5,1,4,0,23,5,3,3,2245.0,1041,742.0,0.754,1984,44,0.5429999999999999,0.669,8352,0.0
0,15,0,5,5,2,4,0,17,3,2,1,1762.0,592,711.0,0.785,3433,70,0.7390000000000001,0.596,4568,0.0
0,21,1,4,0,2,2,0,28,4,2,3,15594.0,0,15594.0,0.631,3219,65,0.7859999999999999,0.0,9095,0.0
0,17,1,5,6,1,2,0,23,2,5,1,7411.0,879,6070.0,0.799,2773,70,0.633,0.181,1491,0.0
0,25,0,0,2,1,5,0,23,4,2,3,5862.0,1804,3556.0,0.807,2798,41,1.318,0.393,5685,0.0
0,20,1,5,6,1,2,0,22,2,3,3,1790.0,343,994.0,0.722,2127,47,0.966,0.445,3864,0.0
0,24,0,2,0,2,4,0,28,5,3,4,1438.3,0,1438.3,0.872,3098,57,0.634,0.0,1780,0.0
0,15,0,3,3,3,5,0,23,4,1,2,5869.0,0,5869.0,0.713,2687,55,0.857,0.0,4160,0.0
0,19,0,3,6,1,1,0,18,4,5,3,2016.0,841,713.0,0.599,1920,53,0.615,0.6459999999999999,3348,0.0
0,16,0,4,6,1,4,0,17,3,2,3,8777.0,1204,7109.0,0.85,2640,73,0.66,0.19,1562,0.0
0,17,0,2,5,2,4,0,23,2,1,4,2573.0,1177,933.0,0.873,2593,67,0.638,0.637,4415,0.0
0,27,0,1,5,2,4,0,30,5,2,3,2126.0,795,869.0,0.632,2833,60,0.892,0.591,6255,0.0
0,31,0,3,0,2,1,0,31,2,1,2,2817.0,1395,953.0,0.7,3020,72,0.745,0.662,8574,0.0
0,18,1,2,2,2,3,0,18,4,2,4,34516.0,849,33205.0,0.6,2973,75,0.7709999999999999,0.038,6408,0.0
0,13,1,5,0,1,3,0,16,2,3,4,34198.0,1339,32394.0,0.934,2765,49,0.639,0.053,4742,0.0
0,20,0,1,2,2,1,0,21,3,2,2,3569.0,0,3569.0,0.706,2682,62,0.636,0.0,7360,0.0
0,26,0,2,5,1,4,0,29,5,3,0,5456.0,0,5456.0,0.337,2069,55,0.625,0.0,5588,0.0
0,38,0,1,2,2,4,0,43,3,1,1,6723.0,509,5755.0,0.8320000000000001,2367,57,0.8109999999999999,0.14400000000000002,8863,0.0
0,17,1,1,3,1,1,0,12,5,3,3,1616.0,0,1616.0,0.794,3414,68,0.8140000000000001,0.0,7937,0.0
0,15,0,4,3,2,5,0,15,3,2,2,2515.0,851,1202.0,0.981,2861,58,0.7,0.522,8801,0.0
0,25,0,1,5,1,5,0,31,5,2,1,3553.0,0,3553.0,0.8440000000000001,3380,79,0.648,0.0,6895,0.0
0,21,1,4,6,0,1,0,22,2,2,1,4907.0,320,4134.0,0.517,3514,61,0.6509999999999999,0.158,831,0.0
0,14,1,4,3,3,3,0,23,5,1,0,2126.0,859,805.0,0.596,1786,62,1.0,0.621,5408,0.0
0,29,0,3,2,3,5,0,23,3,3,3,7869.0,789,6618.0,0.722,2807,73,0.7290000000000001,0.159,6243,0.0
0,34,0,1,6,3,1,0,35,2,3,4,5362.0,1583,3305.0,0.763,2701,73,0.7659999999999999,0.384,2546,0.0
0,34,1,0,1,3,1,3,40,3,2,1,16541.0,966,15113.0,0.846,2845,72,0.907,0.086,870,0.0
0,26,0,3,3,1,4,0,23,3,2,3,2187.0,634,1093.0,0.843,2718,51,0.649,0.5,1293,0.0
0,34,0,2,0,1,4,0,28,5,2,2,4167.0,0,4167.0,0.917,3477,75,0.809,0.0,5956,0.0
0,32,0,1,6,2,1,0,40,2,3,1,6960.0,1074,5424.0,0.4370000000000001,1848,69,0.5489999999999999,0.221,9814,0.0
0,33,1,1,3,2,2,0,38,5,2,4,8973.0,838,7673.0,0.568,3177,62,0.7140000000000001,0.145,6156,0.0
0,29,0,2,6,2,4,0,23,2,1,2,2850.0,1973,333.0,0.625,2813,75,0.735,0.883,1703,0.0
0,16,0,3,2,2,4,0,22,2,2,2,2555.0,1125,968.0,1.088,2689,69,0.8809999999999999,0.621,7087,0.0
0,17,1,2,4,1,0,0,23,2,3,2,10700.0,884,9354.0,0.639,2555,58,0.7,0.126,6873,0.0
0,18,1,5,3,2,3,0,24,3,2,3,15638.0,1265,13909.0,0.843,2886,73,0.5660000000000001,0.111,7031,0.0
0,25,0,4,2,2,4,0,26,2,2,1,2847.0,1603,765.0,0.787,2229,49,0.5529999999999999,0.731,6711,0.0
0,21,0,4,2,2,4,0,24,3,3,2,1438.3,327,658.3,0.66,2910,49,0.8440000000000001,0.542,583,0.0
0,19,0,3,0,1,4,0,24,3,3,1,4602.0,1055,3085.0,1.2919999999999998,2109,56,1.0,0.33,3866,0.0
0,19,0,3,3,2,5,0,12,3,2,1,1986.0,583,944.0,0.593,2796,49,0.7879999999999999,0.525,1019,0.0
0,19,1,4,0,1,2,0,13,5,2,2,3035.0,1036,1537.0,0.903,2770,57,0.675,0.494,8492,0.0
0,24,1,2,6,2,0,0,24,5,3,4,15341.0,557,14325.0,0.7090000000000001,1742,55,0.5479999999999999,0.066,5128,0.0
0,14,1,4,2,1,3,0,23,2,3,2,2165.0,1003,700.0,0.622,2229,54,0.73,0.677,10097,0.0
0,6,0,2,4,2,4,0,3,2,3,2,2973.0,1919,527.0,0.612,2304,68,0.95,0.823,4992,0.0
0,24,1,1,3,1,3,0,23,5,3,2,10588.0,535,9594.0,0.7859999999999999,3104,74,0.585,0.094,5361,0.0
0,25,1,2,6,2,2,0,29,2,3,2,13906.0,968,12476.0,0.772,2381,58,1.061,0.103,183,0.0
0,23,0,2,5,2,4,0,23,5,2,2,2182.0,1258,460.0,0.937,3661,76,0.654,0.789,4588,0.0
0,8,0,2,2,2,5,0,11,5,3,3,3095.0,1537,1085.0,0.6679999999999999,2420,67,0.711,0.649,1609,0.0
0,25,0,2,6,1,4,0,20,2,1,4,4941.0,333,4155.0,0.833,2354,40,1.083,0.159,6228,0.0
0,21,1,1,3,2,3,0,23,3,3,4,17655.0,0,17655.0,0.583,2244,69,0.5489999999999999,0.0,322,0.0
0,25,1,2,2,1,2,3,23,2,6,3,26142.0,0,26142.0,0.6509999999999999,2477,68,0.902,0.0,6629,0.0
0,34,0,1,2,2,4,0,42,3,1,0,2346.0,1665,196.0,0.6659999999999999,3076,80,0.8,0.916,9430,0.0
0,28,0,4,0,2,5,0,35,2,2,2,9723.0,845,8416.0,0.8029999999999999,2544,66,0.9,0.134,830,0.0
0,28,0,2,1,1,1,0,30,4,3,2,2222.0,936,824.0,0.785,2469,69,0.7559999999999999,0.629,2161,0.0
0,24,0,2,2,2,5,0,23,5,2,4,2611.0,1359,787.0,0.711,2728,70,0.633,0.6990000000000001,4258,0.0
0,20,0,1,6,2,4,0,27,3,2,2,1438.3,0,1438.3,0.7559999999999999,3171,81,0.596,0.0,7076,0.0
0,22,0,1,5,2,4,0,25,4,2,0,2578.0,1903,154.0,0.517,2577,68,0.625,0.94,1297,0.0
0,14,1,3,5,0,3,0,16,2,2,1,30997.0,1825,28667.0,0.65,2353,71,0.841,0.075,3299,0.0
0,23,0,2,5,1,5,0,23,3,3,2,5099.0,716,3921.0,0.912,2351,72,0.8640000000000001,0.231,821,0.0
0,16,0,4,2,0,5,0,23,2,3,1,2782.0,1317,1000.0,0.853,3148,83,0.755,0.6409999999999999,774,0.0
0,18,0,3,2,1,4,0,14,2,1,4,1480.0,558,463.0,1.008,3608,70,0.86,0.687,8999,0.0
0,15,1,4,2,1,3,0,14,3,2,4,12270.0,0,12270.0,0.5429999999999999,3063,57,0.8109999999999999,0.0,6641,0.0
0,29,0,2,5,1,4,0,30,5,2,3,2736.0,534,1743.0,1.06,2578,75,0.977,0.363,2421,0.0
0,34,0,0,2,1,4,0,38,5,1,2,2230.0,1331,434.0,0.637,3386,51,0.488,0.805,6208,0.0
0,16,0,3,5,1,5,0,17,2,2,1,3549.0,0,3549.0,0.584,2438,53,0.8,0.0,469,0.0
0,27,0,1,4,2,1,0,30,4,1,0,2618.0,1553,592.0,0.669,2694,58,0.619,0.774,1530,0.0
0,32,1,3,5,3,3,0,33,2,1,3,2375.0,701,1212.0,0.917,3241,70,0.905,0.49,7378,0.0
0,25,0,2,5,2,4,0,31,5,1,4,1438.3,0,1438.3,0.8270000000000001,2976,74,0.826,0.0,5427,0.0
0,32,1,0,2,0,5,0,23,3,2,2,9097.0,1192,7441.0,0.813,2671,75,0.7,0.182,5159,0.0
0,18,0,5,2,2,5,0,24,2,1,1,17785.0,797,16526.0,0.8059999999999999,2410,62,1.118,0.071,1274,0.0
0,24,1,2,5,1,0,0,27,2,1,1,34516.0,1401,32645.0,0.35600000000000004,2555,65,0.364,0.054000000000000006,2537,0.0
0,38,1,0,0,2,1,0,40,5,3,2,7362.0,1437,5455.0,0.693,2565,55,0.711,0.259,77,0.0
0,12,1,0,3,2,3,0,16,2,3,2,5983.0,1415,4098.0,0.601,2640,55,0.711,0.315,4487,0.0
0,13,1,2,5,2,3,0,23,5,2,4,7901.0,722,6717.0,0.863,2224,56,0.784,0.15,2955,0.0
0,28,0,2,5,2,4,0,30,5,1,4,3006.0,196,2373.0,0.733,3571,56,0.65,0.211,2438,0.0
0,23,0,3,2,3,4,0,23,3,3,3,2705.0,1217,1024.0,0.5770000000000001,2760,77,0.7759999999999999,0.621,4346,0.0
0,30,1,1,3,2,3,0,32,3,1,3,5070.0,0,5070.0,1.01,2210,66,0.652,0.0,4445,0.0
0,19,0,5,6,1,5,0,27,2,2,2,14728.0,0,14728.0,0.708,3139,75,0.735,0.0,3338,0.0
0,21,0,5,6,2,1,0,27,3,3,4,3888.0,1973,1371.0,0.6409999999999999,2868,78,0.725,0.647,6163,0.0
0,23,0,2,2,1,4,0,25,2,4,2,1438.3,0,1438.3,0.584,2985,69,0.612,0.0,4636,0.0
0,11,1,3,2,2,3,0,16,5,2,4,7199.0,812,5925.0,0.639,3037,90,0.7859999999999999,0.177,5568,0.0
0,28,0,1,1,3,4,0,30,3,6,4,5267.0,0,5267.0,0.631,2692,71,0.588,0.0,6276,0.0
0,18,0,2,2,1,4,0,23,4,1,3,4473.0,0,4473.0,0.5429999999999999,2548,46,0.75,0.0,3596,0.0
0,30,0,1,5,1,4,0,34,5,1,2,3022.0,1164,1395.0,0.835,2881,72,0.7829999999999999,0.5379999999999999,125,0.0
0,21,0,4,2,1,4,0,24,2,1,3,2447.0,1501,474.0,0.476,3256,65,0.562,0.8059999999999999,1833,0.0
0,17,0,2,6,1,4,0,18,5,3,3,2069.0,384,1230.0,0.923,2616,60,0.7070000000000001,0.406,8603,0.0
0,31,1,1,6,2,2,0,30,2,3,1,19090.0,0,19090.0,0.53,3188,78,0.517,0.0,8321,0.0
0,29,1,2,2,1,2,0,31,5,6,3,6054.0,642,4951.0,0.613,2502,70,0.7390000000000001,0.182,2085,0.0
0,28,1,2,6,1,3,0,30,5,3,2,5774.0,1057,4255.0,0.458,2932,60,0.667,0.263,330,0.0
0,26,1,2,6,2,3,0,28,2,3,1,2757.0,963,1332.0,0.574,2496,66,1.054,0.517,3139,0.0
0,34,0,0,5,2,4,0,35,2,2,3,3302.0,1973,785.0,0.785,3095,75,0.932,0.762,5018,0.0
0,16,0,3,3,2,1,0,17,3,2,3,10136.0,0,10136.0,0.428,2917,68,0.472,0.0,1901,0.0
0,19,0,2,5,2,4,0,25,2,2,1,7486.0,1293,5728.0,0.613,3086,60,0.7070000000000001,0.235,7002,0.0
0,28,0,2,5,2,4,0,28,4,2,4,1438.3,361,624.3,0.675,2713,62,0.5,0.5660000000000001,4042,0.0
0,16,0,4,5,2,4,0,23,5,2,1,1734.0,0,1734.0,0.593,2591,66,1.054,0.0,2719,0.0
0,17,1,5,5,1,0,0,18,3,3,4,34516.0,376,33686.0,0.54,2324,47,0.541,0.024,5199,0.0
0,12,0,1,1,2,4,0,13,4,2,4,1934.0,526,949.0,0.72,2521,68,0.857,0.509,6070,0.0
0,23,0,2,3,1,4,0,26,4,3,1,2992.0,1377,1147.0,0.7070000000000001,2832,74,0.75,0.617,3630,0.0
0,19,1,1,5,2,2,0,22,4,3,2,21696.0,577,20660.0,0.965,1992,66,0.8540000000000001,0.048,5795,0.0
0,7,0,2,3,0,5,0,2,2,3,4,9725.0,0,9725.0,0.75,2562,55,0.711,0.0,7746,0.0
0,17,1,2,0,1,3,0,11,5,1,4,1669.0,0,1669.0,0.698,2167,49,0.7879999999999999,0.0,6808,0.0
0,0,1,0,6,1,0,0,4,3,2,1,30928.0,1533,28923.0,0.52,2387,62,0.7559999999999999,0.065,1144,0.0
0,19,0,3,3,1,5,0,21,3,2,1,5056.0,0,5056.0,0.905,2916,68,0.696,0.0,8074,0.0
0,13,0,5,2,2,4,0,20,4,2,2,1438.3,225,770.3,0.931,3584,68,0.773,0.464,8937,0.0
0,22,0,2,0,2,4,0,22,2,3,1,1438.3,363,622.3,0.8420000000000001,3249,59,0.917,0.5670000000000001,5570,0.0
0,36,1,0,5,2,1,0,39,5,1,2,9065.0,204,8424.0,0.7879999999999999,3172,73,0.627,0.071,4659,0.0
0,22,1,3,6,3,1,0,24,2,2,4,6541.0,658,5422.0,0.496,2421,53,0.4320000000000001,0.171,1363,0.0
0,23,1,4,0,0,0,0,28,2,1,1,7184.0,745,5977.0,0.657,1921,48,1.0,0.168,1877,0.0
0,24,1,3,3,1,2,0,22,2,3,2,14854.0,1652,12718.0,0.568,2218,58,0.581,0.14400000000000002,6352,0.0
0,18,0,3,0,1,1,0,21,2,1,2,3256.0,554,2243.0,0.988,3507,71,0.841,0.311,8157,0.0
0,20,0,3,1,2,4,0,21,3,3,4,2258.0,1138,658.0,0.607,2770,66,0.551,0.7090000000000001,2664,0.0
0,36,1,1,2,2,3,0,38,5,2,3,5711.0,0,5711.0,0.583,2813,62,0.674,0.0,7451,0.0
0,20,1,5,3,2,1,0,24,2,2,3,6340.0,1513,4355.0,0.403,2125,51,0.419,0.313,2481,0.0
0,21,1,3,0,2,3,0,25,4,3,3,8185.0,1094,6629.0,0.8059999999999999,3012,73,0.93,0.19,5285,0.0
0,22,0,4,5,2,4,0,24,5,3,4,2646.0,416,1774.0,0.865,2742,70,0.7390000000000001,0.33,7464,0.0
0,18,1,4,3,1,0,0,20,3,1,4,14527.0,1592,12457.0,0.525,2473,48,0.568,0.142,8467,0.0
0,15,0,4,6,1,4,0,18,3,3,4,2934.0,475,2001.0,0.898,2749,56,0.737,0.318,5150,0.0
0,11,0,2,2,0,4,0,23,3,3,3,1734.0,528,747.0,0.879,3202,57,0.914,0.569,3878,0.0
0,20,0,2,2,1,5,0,23,5,2,1,5547.0,0,5547.0,0.85,3069,69,0.795,0.0,6034,0.0
0,22,1,3,6,1,0,0,30,4,3,0,6626.0,1096,5068.0,1.02,1697,39,1.3330000000000002,0.235,9414,0.0
0,23,0,4,1,2,4,0,29,4,1,4,7789.0,498,6832.0,0.7240000000000001,2030,60,0.8420000000000001,0.123,6088,0.0
0,23,0,5,2,2,4,0,31,5,1,2,8256.0,408,7392.0,1.541,338,23,3.714,0.105,9812,0.0
0,16,0,5,5,2,4,0,23,5,3,1,1438.3,0,1438.3,0.813,3132,68,0.95,0.0,1671,0.0
0,16,0,4,5,2,4,0,19,2,3,4,1438.3,383,600.3,0.61,2427,65,0.63,0.583,4390,0.0
0,22,1,2,5,2,1,0,31,2,1,2,9673.0,0,9673.0,0.655,2128,77,0.851,0.0,10096,0.0
0,30,0,2,1,2,1,0,25,4,1,4,3609.0,567,2583.0,0.67,2811,71,0.588,0.284,7853,0.0
0,27,0,3,2,0,4,0,29,2,2,4,1529.0,143,966.0,0.785,2716,73,0.8440000000000001,0.368,1182,0.0
0,16,1,4,5,3,3,0,23,5,5,1,2447.0,1705,252.0,0.7170000000000001,3029,70,0.667,0.897,435,0.0
0,21,0,1,5,2,4,0,23,4,2,3,1438.3,284,703.3,0.762,2716,77,0.6729999999999999,0.511,3179,0.0
0,23,0,5,3,1,1,0,20,5,3,2,2506.0,1087,957.0,0.752,3221,81,0.936,0.618,7679,0.0
0,20,0,2,3,2,4,0,23,2,3,4,2283.0,561,1263.0,0.944,2239,58,1.125,0.447,2070,0.0
0,20,0,3,5,1,1,0,23,5,3,2,13387.0,0,13387.0,0.746,2257,71,0.62,0.0,3245,0.0
0,27,0,3,4,1,4,0,30,3,3,4,1438.3,0,1438.3,0.939,2575,61,0.614,0.0,825,0.0
0,15,0,2,2,1,4,0,19,2,3,2,3302.0,1508,1322.0,0.625,2418,55,0.711,0.6,6092,0.0
0,21,1,3,2,1,3,0,28,5,1,4,11997.0,962,10573.0,0.7490000000000001,2624,70,0.86,0.119,3196,0.0
0,25,0,2,5,1,1,0,23,5,3,3,3359.0,417,2486.0,0.785,3057,71,0.688,0.26,2643,0.0
0,24,1,1,0,1,3,0,20,4,3,2,17158.0,749,15947.0,0.778,2651,81,0.685,0.071,3470,0.0
0,15,0,3,2,1,4,0,14,5,1,2,2134.0,625,1049.0,0.6559999999999999,2720,65,1.027,0.508,8559,0.0
0,17,0,4,6,2,4,0,20,4,2,4,1438.3,0,1438.3,0.679,2447,52,0.7709999999999999,0.0,4521,0.0
0,19,0,3,2,2,1,0,23,4,2,2,6274.0,427,5391.0,0.626,3201,72,0.708,0.141,207,0.0
0,15,0,2,5,2,4,0,18,4,3,3,2450.0,1028,960.0,0.747,2313,54,0.684,0.608,8703,0.0
0,13,1,2,2,2,1,0,13,5,3,2,6423.0,0,6423.0,1.051,2789,60,0.795,0.0,60,0.0
0,12,0,2,3,1,1,0,18,3,2,4,1593.0,631,502.0,0.87,2635,57,0.718,0.685,7061,0.0
0,16,1,4,5,1,2,0,23,4,3,3,2966.0,1857,595.0,0.969,2904,73,0.8440000000000001,0.799,5837,0.0
0,8,0,1,0,1,4,0,3,5,1,4,2221.0,1349,407.0,0.82,3232,54,0.6409999999999999,0.8170000000000001,6284,0.0
0,25,0,2,2,2,1,0,32,4,1,3,1438.3,413,569.3,0.7909999999999999,2623,49,0.967,0.604,9202,0.0
0,14,0,3,3,0,1,0,15,3,1,4,4464.0,956,3046.0,0.92,2391,63,0.46,0.318,8606,0.0
0,15,0,4,1,2,4,0,23,3,3,4,2687.0,855,1370.0,0.58,2595,66,0.727,0.49,4993,0.0
0,35,0,0,2,1,1,0,37,2,3,0,4906.0,1697,2721.0,0.66,2503,61,1.088,0.445,25,0.0
0,19,0,3,2,3,4,0,19,5,1,3,2900.0,1545,882.0,0.705,2955,69,0.7559999999999999,0.696,7316,0.0
0,23,1,3,3,1,2,0,16,3,3,1,1438.3,124,903.3,0.6779999999999999,1801,70,0.7390000000000001,0.3720000000000001,8484,0.0
0,16,1,3,3,1,3,0,23,3,3,2,25944.0,1515,23957.0,0.5660000000000001,2930,66,0.767,0.077,3910,0.0
0,15,0,3,0,2,1,0,24,2,3,3,8376.0,757,7157.0,0.644,2517,67,0.75,0.146,9957,0.0
0,18,1,1,6,1,2,0,20,5,2,3,4969.0,725,3782.0,0.7140000000000001,2399,72,0.7829999999999999,0.239,8649,0.0
0,26,0,2,0,1,1,0,28,2,1,1,3224.0,1630,1113.0,0.601,2258,64,0.682,0.655,6143,0.0
0,26,0,1,0,2,4,0,30,4,2,3,1438.3,173,834.3,0.81,2715,73,0.6940000000000001,0.42,5786,0.0
0,27,1,2,5,0,0,0,29,3,2,2,22664.0,0,22664.0,0.7490000000000001,3070,79,0.745,0.0,8655,0.0
0,24,1,4,2,1,3,0,18,5,3,2,11882.0,1010,10410.0,0.413,1948,52,0.722,0.124,2449,0.0
0,17,0,3,3,3,4,0,26,4,3,2,3370.0,1786,1086.0,0.6729999999999999,2584,60,0.628,0.6779999999999999,10114,0.0
0,30,1,1,5,2,3,0,32,2,1,2,17628.0,952,16214.0,0.603,2495,66,0.617,0.08,8634,0.0
0,21,1,1,3,1,2,0,16,2,2,2,3394.0,0,3394.0,0.454,1849,59,0.816,0.0,2267,0.0
0,17,1,5,5,1,2,0,23,5,2,4,2621.0,168,2023.0,0.967,3317,75,0.7709999999999999,0.228,7088,0.0
0,16,0,2,1,3,4,3,23,5,1,2,10074.0,619,8995.0,0.813,1979,55,0.711,0.107,3572,0.0
0,17,1,3,2,2,0,0,10,4,2,2,4121.0,1605,2037.0,0.807,2065,39,1.042,0.506,1463,0.0
0,16,1,3,0,2,3,3,13,2,2,2,34516.0,446,33612.0,0.726,2427,58,0.659,0.026,6040,0.0
0,23,1,4,2,2,1,0,29,2,3,2,2822.0,1039,1321.0,1.043,2837,58,1.194,0.532,6862,0.0
0,34,1,0,0,3,4,0,34,5,3,3,3076.0,1761,819.0,0.795,3008,65,0.471,0.7340000000000001,5228,0.0
0,17,1,4,2,0,3,0,23,4,1,1,19188.0,1159,17566.0,0.75,2777,42,0.926,0.085,4877,0.0
0,23,0,2,0,2,1,0,23,2,2,1,6371.0,1475,4425.0,0.5820000000000001,2168,69,0.7559999999999999,0.305,2058,0.0
0,24,0,2,2,2,1,0,30,3,1,3,1438.3,0,1438.3,1.196,2998,67,0.833,0.0,7718,0.0
0,23,1,1,2,2,3,0,29,5,2,1,17764.0,997,16305.0,0.964,1637,47,0.9,0.08199999999999999,4176,0.0
0,24,0,0,3,1,4,0,23,3,3,2,1513.0,0,1513.0,0.8540000000000001,3233,88,0.7190000000000001,0.0,444,0.0
0,21,0,3,6,2,4,0,23,2,1,4,1965.0,713,790.0,0.657,3064,77,0.74,0.598,2685,0.0
0,26,1,2,6,1,3,3,35,5,6,1,34516.0,1011,33043.0,0.642,2750,63,0.5870000000000001,0.043,9992,0.0
0,17,1,4,3,0,3,0,23,2,3,2,34516.0,589,33468.0,0.8640000000000001,2688,63,0.738,0.03,3530,0.0
0,19,0,3,2,1,4,0,21,5,2,3,2641.0,874,1305.0,1.019,2720,67,0.7909999999999999,0.506,7860,0.0
0,30,0,3,6,2,4,0,37,4,2,2,8869.0,0,8869.0,0.721,1934,53,0.8,0.0,3004,0.0
0,24,0,2,3,2,4,0,33,4,3,2,8708.0,537,7712.0,0.527,2443,50,0.935,0.114,9918,0.0
0,20,0,4,2,1,5,0,27,4,3,4,2586.0,808,1316.0,0.675,2969,67,0.925,0.491,8916,0.0
0,23,0,3,6,2,1,0,29,3,3,4,5129.0,1190,3475.0,0.618,1895,51,0.848,0.322,365,0.0
0,11,1,3,2,1,3,0,5,4,3,2,1663.0,0,1663.0,0.778,2462,72,0.8640000000000001,0.0,197,0.0
