CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
8362,0,22,1,4,2,1,2,0,24,0,2,3,7298.0,1973,4781.0,0.838,4029,78,0.6920000000000001,0.345
4551,0,22,1,4,2,1,3,0,27,0,1,3,28307.0,1044,26801.0,0.818,4288,112,0.605,0.053
9547,0,21,1,2,2,1,1,0,29,1,3,3,2430.0,1193,773.0,0.659,4174,90,0.449,0.682
7692,0,23,1,1,2,1,0,0,16,1,3,2,7650.0,1572,5605.0,0.8909999999999999,4211,99,0.758,0.267
7625,0,21,0,3,0,0,1,0,28,0,2,1,6443.0,1595,4370.0,0.8,4314,82,0.769,0.322
5459,0,21,1,2,5,1,3,0,28,0,2,1,13356.0,1035,11859.0,0.753,4279,95,0.6940000000000001,0.11199999999999999
9546,0,30,1,2,2,2,0,0,38,0,1,2,4675.0,878,3335.0,0.68,4054,90,0.852,0.287
3235,0,35,1,1,5,2,1,0,39,1,1,1,2177.0,867,848.0,0.647,3765,72,0.745,0.61
707,0,19,1,4,1,2,0,1,23,0,3,1,34516.0,949,33105.0,0.701,4044,86,0.778,0.040999999999999995
6875,0,23,0,2,2,1,4,0,26,1,3,3,2821.0,1523,826.0,0.62,4113,93,0.635,0.7070000000000001
4271,0,18,0,4,5,1,4,0,23,1,2,3,6769.0,672,5636.0,0.743,4033,78,0.6,0.16699999999999998
5266,1,24,1,1,4,3,3,1,23,1,3,2,34516.0,0,34516.0,1.032,3704,65,0.7440000000000001,0.0
5355,0,25,1,1,3,1,0,0,30,1,3,2,30172.0,1360,28347.0,0.8,4264,91,0.578,0.06
5103,0,18,0,5,5,2,4,0,23,0,3,1,7742.0,701,6579.0,0.7290000000000001,4294,90,0.852,0.15
1200,0,20,1,3,6,2,3,0,22,1,1,1,11814.0,978,10374.0,0.7979999999999999,4305,90,0.695,0.122
5432,0,15,1,4,6,1,3,0,19,1,1,3,28687.0,1145,27080.0,0.748,3865,80,0.636,0.055999999999999994
7890,0,25,1,4,2,1,2,3,20,0,3,3,25653.0,1585,23594.0,0.7020000000000001,4139,93,0.746,0.08
5224,0,26,0,1,2,2,1,0,27,1,1,2,4705.0,433,3815.0,0.723,4114,87,0.644,0.18899999999999997
2315,0,13,1,3,3,1,3,0,14,0,3,1,19150.0,633,18057.0,0.716,4144,75,0.545,0.057
5703,0,12,1,2,3,2,2,1,5,0,2,3,34516.0,1032,33022.0,0.588,4000,75,0.635,0.043
9404,0,25,1,3,2,1,3,0,33,0,3,1,11765.0,967,10336.0,0.8170000000000001,4270,89,0.768,0.121
8164,0,15,1,3,3,0,3,0,15,0,3,3,16627.0,1636,14509.0,0.589,4038,89,0.597,0.127
3920,0,17,1,2,4,1,2,0,21,0,1,3,13553.0,986,12105.0,0.925,4239,84,0.8079999999999999,0.107
225,0,14,1,3,3,1,2,0,15,1,3,1,11476.0,1853,9111.0,0.65,4079,103,0.7659999999999999,0.20600000000000002
9986,0,32,1,1,5,2,3,0,41,0,3,1,5182.0,997,3723.0,0.72,4024,102,0.6970000000000001,0.282
8713,1,18,1,2,4,1,2,0,21,5,3,4,23026.0,1973,20509.0,1.032,3368,42,0.625,0.109
4564,0,22,1,4,2,1,2,0,24,1,2,1,18477.0,0,18477.0,0.7709999999999999,4235,85,0.583,0.0
1558,1,23,1,4,6,1,3,0,25,1,3,2,29890.0,0,29890.0,0.64,1965,37,0.382,0.0
1966,0,22,1,3,6,3,2,0,23,1,1,2,8290.0,571,7260.0,0.87,4283,83,0.755,0.124
6325,0,18,1,3,0,1,1,3,23,1,1,2,16199.0,1071,14666.0,0.855,4089,96,0.631,0.095
2550,0,28,0,1,6,2,5,0,23,0,3,3,3723.0,1264,1995.0,0.595,4196,89,0.6779999999999999,0.46399999999999997
2473,0,19,1,2,2,2,4,3,19,1,1,3,12695.0,1151,11082.0,0.852,4145,84,0.843,0.127
5598,1,28,0,0,2,2,5,2,25,1,2,2,34516.0,0,34516.0,0.695,2420,44,0.42100000000000004,0.0
470,0,20,1,2,6,1,2,3,26,1,1,1,30379.0,1687,28204.0,0.67,4290,90,0.562,0.07200000000000001
316,0,11,0,3,2,2,1,0,12,1,2,3,9875.0,777,8636.0,0.9390000000000001,4272,95,0.6940000000000001,0.125
1624,0,15,1,4,6,1,2,2,13,0,1,2,34516.0,1097,32957.0,0.759,4266,94,0.763,0.045
2310,0,17,1,2,3,1,2,0,24,0,3,3,2600.0,1573,553.0,0.7490000000000001,4255,101,0.682,0.787
156,0,13,1,2,6,2,3,1,20,0,3,2,34516.0,0,34516.0,0.7240000000000001,4303,103,0.7659999999999999,0.0
5918,1,35,1,0,4,2,2,0,30,4,3,2,12218.0,0,12218.0,1.005,3623,52,0.59,0.0
6494,0,25,1,3,5,1,3,3,24,0,2,1,34516.0,0,34516.0,0.8140000000000001,4238,87,0.7020000000000001,0.0
5647,0,22,0,2,5,0,1,3,26,1,2,2,21754.0,0,21754.0,0.83,4297,94,0.763,0.0
1095,0,20,1,2,5,2,2,0,22,0,1,0,8396.0,173,7792.0,0.8270000000000001,4146,91,0.6559999999999999,0.07200000000000001
9991,0,13,0,1,6,2,4,2,22,0,2,3,15987.0,1032,14493.0,0.731,4170,82,0.84,0.09300000000000001
8244,0,29,0,0,2,2,4,3,36,0,2,3,12094.0,1400,10224.0,0.845,4130,96,0.738,0.155
8750,0,18,1,4,3,2,2,0,23,0,1,3,2946.0,291,2203.0,0.8270000000000001,4195,78,0.872,0.252
189,0,22,1,2,5,2,1,3,27,1,3,2,17812.0,0,17812.0,0.75,4156,96,0.606,0.0
9537,0,20,0,4,0,2,1,0,28,1,3,3,13743.0,0,13743.0,0.9470000000000001,4327,96,0.767,0.0
3282,0,13,0,2,6,2,1,1,23,4,3,3,23981.0,1232,22285.0,0.8370000000000001,4221,87,0.902,0.071
9448,0,19,0,2,5,0,1,3,27,4,2,2,15785.0,712,14611.0,0.732,4073,95,0.8420000000000001,0.07400000000000001
4574,1,17,0,4,2,2,4,0,19,3,3,1,3015.0,0,3015.0,1.058,3659,65,0.596,0.0
9563,0,14,0,3,3,1,1,3,21,1,2,2,19000.0,1106,17432.0,0.688,4173,87,0.865,0.083
3103,1,23,1,2,3,1,0,0,26,1,3,2,11714.0,490,10765.0,1.036,3656,58,0.659,0.081
8123,0,13,0,2,6,2,1,0,16,1,2,2,11135.0,1101,9572.0,0.746,4248,102,0.778,0.14
1678,0,21,1,2,0,1,2,3,22,1,1,1,34516.0,887,33167.0,0.674,4201,96,0.767,0.039
10055,0,16,1,4,2,2,3,3,25,1,1,3,34516.0,1776,32243.0,0.86,4182,93,0.7170000000000001,0.066
5934,0,18,0,1,6,0,4,3,21,0,1,3,13259.0,410,12393.0,0.81,4285,92,0.672,0.065
459,0,21,1,1,0,1,3,0,26,1,3,1,5660.0,1720,3450.0,0.583,3997,90,0.695,0.39
1035,0,37,1,1,3,2,2,0,41,1,3,3,23355.0,602,22294.0,0.8640000000000001,4216,85,0.9,0.045
1341,0,23,1,2,5,1,3,0,18,0,5,3,20734.0,1973,18217.0,0.888,4266,93,0.7170000000000001,0.121
7636,0,17,0,3,2,1,1,0,24,1,1,3,2476.0,934,1080.0,0.838,4251,101,0.609,0.564
2111,0,29,1,4,2,2,0,3,23,1,2,3,34516.0,1917,32073.0,0.8270000000000001,4245,95,0.721,0.071
6147,1,20,0,4,3,3,4,0,24,4,3,3,7552.0,0,7552.0,1.047,3703,53,0.853,0.0
8029,0,16,1,3,6,1,4,3,18,0,1,1,14630.0,0,14630.0,0.752,4110,89,0.65,0.0
1414,1,17,1,3,2,2,1,0,22,4,3,2,6080.0,334,5293.0,0.975,3330,46,0.647,0.129
6410,1,25,1,1,3,2,3,0,25,1,3,3,28605.0,0,28605.0,1.054,3699,57,0.718,0.0
8156,1,23,1,4,6,3,3,0,26,1,2,2,2886.0,467,1961.0,0.946,3693,48,0.758,0.321
3186,1,25,0,2,2,2,5,2,19,1,3,3,34516.0,120,33985.0,0.98,3674,55,0.711,0.015
2952,0,5,0,0,5,0,4,3,10,1,2,1,10850.0,1403,8977.0,0.995,4500,117,0.789,0.17300000000000001
1069,0,17,1,4,2,0,3,0,19,1,1,2,24244.0,1186,22595.0,0.7759999999999999,4066,74,0.647,0.068
2625,0,33,1,0,2,2,2,0,33,1,3,2,17218.0,1363,15389.0,0.638,4028,87,0.83,0.106
8468,0,15,0,2,6,1,5,0,8,1,3,1,14746.0,0,14746.0,0.857,4718,117,0.628,0.0
4995,0,27,1,2,0,2,0,1,23,1,1,1,34516.0,592,33465.0,0.863,4276,104,0.6759999999999999,0.03
3790,0,13,1,1,5,2,3,0,23,0,1,3,34458.0,391,33612.0,0.8170000000000001,4126,84,0.88,0.025
1667,0,31,1,3,6,2,0,3,36,0,2,1,34516.0,1973,31999.0,0.693,4205,92,0.672,0.073
8768,0,34,1,1,3,0,1,0,40,1,3,3,9369.0,1348,7556.0,0.6579999999999999,3931,91,0.629,0.19399999999999998
8890,0,25,1,0,3,3,3,0,31,1,2,3,22741.0,1688,20565.0,0.6890000000000001,4170,90,0.887,0.096
6845,1,20,0,3,6,2,1,0,26,3,3,3,9110.0,1973,6593.0,1.052,3628,59,0.816,0.276
7256,0,19,1,2,2,1,2,2,18,1,2,1,34516.0,846,33208.0,0.746,4247,95,0.78,0.038
2775,0,15,1,3,2,1,2,0,16,1,2,1,17277.0,1666,15126.0,0.701,4257,87,0.732,0.125
286,0,30,1,0,3,3,0,0,36,1,2,2,34516.0,1670,32360.0,0.698,4246,68,0.8140000000000001,0.062
9972,0,13,0,3,5,2,5,3,22,1,2,3,33565.0,1164,31938.0,0.66,4152,84,0.843,0.048
1607,0,23,0,3,2,2,1,3,23,0,3,1,20176.0,1728,17957.0,0.693,4121,76,0.9109999999999999,0.11
8223,0,19,1,3,2,2,1,0,25,0,3,1,3751.0,1399,1882.0,0.9259999999999999,4333,96,0.71,0.498
9677,0,21,0,5,6,3,4,0,29,1,1,2,2519.0,1122,935.0,0.76,4260,85,0.759,0.629
6930,1,24,1,2,6,1,1,0,30,3,3,3,13067.0,0,13067.0,1.061,3687,61,0.775,0.0
4398,1,19,0,3,3,1,1,0,24,5,2,2,3399.0,0,3399.0,0.991,3700,68,0.66,0.0
7395,0,19,1,2,3,1,1,0,20,0,3,3,11529.0,1358,9706.0,0.727,4087,87,0.7020000000000001,0.158
8401,0,14,0,3,2,0,4,0,18,0,3,2,8694.0,656,7577.0,0.8420000000000001,4334,95,0.6940000000000001,0.128
4716,0,26,0,1,2,2,4,0,23,0,3,3,6616.0,377,5785.0,0.7070000000000001,4292,75,0.735,0.126
9144,0,25,1,2,2,1,1,0,32,1,2,2,11467.0,684,10321.0,1.018,4626,87,0.764,0.1
5569,0,18,1,2,2,3,3,0,24,1,3,0,15821.0,872,14487.0,0.81,4273,93,0.635,0.084
2985,0,30,0,3,5,2,5,2,33,1,3,2,34516.0,0,34516.0,0.887,4162,83,0.632,0.0
533,0,4,1,1,3,1,2,0,3,0,3,3,15795.0,1278,14053.0,1.022,4412,86,0.846,0.11
9115,1,36,0,1,2,2,4,0,43,0,2,1,3109.0,0,3109.0,1.054,3688,62,0.674,0.0
6470,0,21,0,4,4,2,4,0,14,0,2,2,8837.0,1973,6320.0,0.618,4104,90,0.754,0.285
9652,0,16,0,4,6,1,4,0,24,1,1,3,6551.0,1254,4833.0,1.207,4436,89,0.623,0.262
1397,0,26,0,2,3,2,1,0,23,0,2,2,2540.0,633,1447.0,0.7829999999999999,4321,89,0.737,0.43
873,0,20,0,4,5,0,5,0,21,1,3,1,8110.0,1087,6561.0,0.8079999999999999,4053,84,0.649,0.191
5410,0,28,0,3,2,2,5,0,34,1,3,1,6146.0,1720,3936.0,0.905,4387,87,0.7959999999999999,0.36
1754,1,32,1,2,6,2,2,0,35,1,1,2,2236.0,262,1526.0,0.434,1489,28,0.462,0.318
5366,1,8,1,1,6,2,3,0,9,0,2,2,3711.0,951,2298.0,0.175,2439,41,0.645,0.381
5340,1,17,0,4,5,1,4,0,17,1,2,3,2082.0,1329,288.0,0.735,2038,38,0.92,0.862
502,0,23,1,4,2,1,3,0,16,1,2,3,9959.0,1725,7743.0,0.747,4807,80,0.8370000000000001,0.223
2635,0,29,1,4,6,2,2,0,35,1,2,3,18980.0,1973,16463.0,0.655,4134,103,0.687,0.133
3269,0,21,0,3,2,1,1,3,16,0,2,2,15472.0,409,14607.0,0.7559999999999999,4561,93,0.746,0.055999999999999994
4811,0,24,0,2,6,2,5,0,29,0,3,3,21498.0,1080,19956.0,0.759,4389,94,0.857,0.07200000000000001
9599,1,15,0,1,3,2,1,0,23,3,3,3,2667.0,0,2667.0,0.494,2888,44,0.862,0.0
7287,0,18,0,2,2,2,4,0,18,0,2,1,4291.0,823,3006.0,0.846,4881,91,0.629,0.299
3983,1,13,1,2,0,1,2,0,13,0,2,2,3879.0,0,3879.0,0.9279999999999999,3971,71,0.929,0.0
2808,0,17,1,5,2,3,2,0,15,0,3,1,12773.0,1174,11136.0,0.919,4733,104,0.583,0.128
3747,0,6,1,0,3,2,2,0,23,0,1,1,6224.0,1493,4259.0,0.7390000000000001,4464,114,0.6990000000000001,0.316
7206,0,14,1,3,6,2,2,0,21,1,2,1,9594.0,1973,7077.0,0.945,4581,90,0.7859999999999999,0.262
9681,0,23,1,2,6,1,4,3,31,1,2,3,12518.0,1258,10796.0,0.8909999999999999,4602,86,0.778,0.138
5447,1,30,0,1,0,2,4,0,35,3,2,2,2783.0,1298,1020.0,0.344,2475,32,0.4,0.633
9715,0,34,0,0,2,1,4,0,42,1,1,3,3773.0,0,3773.0,0.684,4599,108,0.873,0.0
1867,0,15,0,5,3,1,1,3,23,1,1,1,19281.0,1340,17476.0,0.893,4863,100,0.6920000000000001,0.094
9232,1,17,0,5,2,1,4,3,20,5,3,2,14806.0,1973,12289.0,0.5579999999999999,3275,47,0.462,0.17
1269,0,6,1,0,2,0,1,0,23,1,1,1,7473.0,791,6220.0,0.98,4440,94,0.733,0.168
580,0,21,0,2,3,2,4,0,28,0,1,2,3108.0,1506,1130.0,0.917,4759,117,0.716,0.636
6145,0,20,1,3,2,0,3,0,20,0,3,1,34516.0,516,33541.0,0.738,4381,94,0.552,0.027999999999999997
9900,1,15,1,2,2,2,0,0,24,4,3,4,27742.0,1973,25225.0,0.835,4221,75,0.977,0.091
1987,1,25,0,1,5,2,4,3,28,5,2,3,14563.0,847,13254.0,0.708,3742,60,0.9440000000000001,0.09
2582,1,32,1,2,5,2,3,0,33,0,3,1,10286.0,0,10286.0,0.9079999999999999,4102,49,0.903,0.0
9235,0,22,0,2,2,0,5,0,30,1,3,3,7791.0,1010,6319.0,0.9790000000000001,4524,97,0.754,0.18899999999999997
9039,0,27,0,3,5,1,4,0,34,0,3,2,3733.0,1157,2113.0,0.765,4824,108,0.934,0.434
8754,0,26,1,1,2,2,3,3,31,1,1,2,34516.0,1155,32898.0,1.0,4356,99,0.847,0.047
4364,0,19,0,4,3,2,4,3,23,1,5,2,14416.0,0,14416.0,0.7879999999999999,4508,89,0.65,0.0
5154,1,15,1,3,5,1,0,0,23,0,2,3,34516.0,0,34516.0,0.377,3712,46,0.244,0.0
406,0,11,0,2,2,0,4,3,19,0,3,2,12033.0,566,11008.0,0.684,4373,96,0.893,0.085
2042,0,18,1,4,3,2,2,1,16,0,2,1,34516.0,1459,32586.0,0.615,4363,87,0.764,0.055999999999999994
66,1,23,0,2,6,1,4,0,28,4,2,2,3243.0,0,3243.0,0.685,3737,61,0.821,0.0
3815,0,6,0,2,6,1,4,0,7,0,3,2,9761.0,1008,8291.0,0.7959999999999999,4617,87,0.732,0.151
9109,0,10,0,2,2,1,4,0,17,0,3,2,5723.0,0,5723.0,0.85,4361,110,0.69,0.0
9016,0,21,0,3,2,0,4,0,28,0,1,3,9947.0,1957,7451.0,0.802,4673,100,0.774,0.251
6552,0,23,1,0,5,1,2,0,25,0,3,2,3599.0,0,3599.0,0.738,4431,100,0.594,0.0
6102,0,32,1,2,1,1,0,0,35,1,3,1,12648.0,1142,11044.0,0.7190000000000001,4648,115,0.7120000000000001,0.127
963,1,19,1,3,5,1,1,0,15,1,2,5,4572.0,0,4572.0,0.48,2140,32,0.4,0.0
8173,0,27,0,5,6,1,4,0,29,0,2,2,4021.0,1281,2276.0,0.784,4671,110,0.846,0.434
1352,0,19,1,5,3,1,3,0,12,0,3,3,25601.0,922,24217.0,0.745,4383,90,0.852,0.054000000000000006
3321,0,18,1,4,5,3,3,0,23,0,3,1,25428.0,1066,23900.0,0.725,4435,87,0.7959999999999999,0.06
7510,0,28,1,3,4,2,1,0,31,1,5,3,4216.0,828,2926.0,0.86,4498,111,0.5710000000000001,0.306
6722,0,12,0,2,3,1,1,0,14,1,1,2,3140.0,1973,623.0,0.8009999999999999,4474,112,0.821,0.802
7909,0,20,1,3,1,1,2,0,18,1,2,2,21161.0,736,19963.0,0.7829999999999999,4402,94,0.625,0.057
8723,0,15,0,2,5,1,5,0,19,1,5,3,5877.0,1249,4164.0,0.7909999999999999,4797,81,0.978,0.29100000000000004
551,0,22,0,2,1,1,1,0,23,0,2,2,9074.0,1185,7426.0,0.727,4553,100,0.8029999999999999,0.182
9928,0,27,1,2,3,2,2,0,36,1,3,2,4142.0,1758,1890.0,0.7140000000000001,4791,107,0.746,0.544
8831,0,13,1,3,2,1,1,0,16,1,2,2,3152.0,712,1978.0,0.862,4470,107,0.857,0.37200000000000005
609,1,22,0,4,2,2,4,2,24,4,3,4,15987.0,0,15987.0,0.8270000000000001,3921,61,0.69,0.0
5663,0,15,1,3,2,2,1,0,23,1,3,2,8919.0,1259,7196.0,0.848,4480,86,0.7140000000000001,0.193
3938,0,28,0,2,5,1,5,0,29,0,1,3,24927.0,811,23654.0,0.743,4677,103,0.687,0.051
2356,0,23,1,2,3,0,1,0,23,1,1,1,3308.0,1665,1158.0,0.879,4771,91,0.6559999999999999,0.65
820,1,35,1,1,2,3,2,0,40,0,1,2,6157.0,155,5576.0,0.583,2542,55,0.5479999999999999,0.094
8245,0,15,1,3,6,1,2,3,22,1,3,2,33889.0,741,32686.0,0.9440000000000001,4757,102,0.623,0.035
5068,0,26,1,2,5,3,0,0,29,0,1,3,33552.0,790,32300.0,0.7929999999999999,4654,88,0.815,0.037000000000000005
9773,0,18,1,3,6,2,0,3,26,1,3,1,34516.0,1641,32393.0,0.8009999999999999,4593,97,0.551,0.062
2892,0,7,0,3,6,2,1,3,23,1,3,3,19594.0,512,18623.0,0.7609999999999999,4362,101,0.542,0.05
2890,0,11,1,2,2,2,2,0,15,1,6,1,7349.0,535,6355.0,0.8640000000000001,4530,99,0.847,0.135
8759,0,26,0,3,2,2,1,0,32,0,1,2,14803.0,526,13818.0,0.831,4638,77,0.642,0.067
9549,1,25,0,3,5,1,4,0,33,4,5,2,3536.0,0,3536.0,0.542,1942,29,0.39299999999999996,0.0
4918,1,17,1,4,5,0,3,0,23,1,3,2,19333.0,0,19333.0,0.9690000000000001,3991,53,0.75,0.0
8168,0,28,0,1,3,1,4,3,31,1,2,3,11605.0,1008,10135.0,0.93,4370,107,0.8,0.127
5922,0,5,0,0,5,0,4,0,9,1,1,3,3329.0,0,3329.0,0.6409999999999999,4399,104,0.727,0.0
5253,0,14,0,4,3,2,4,0,23,1,1,3,3961.0,1069,2430.0,0.6459999999999999,4374,90,0.852,0.387
10036,0,23,0,4,5,3,4,0,32,0,3,1,5975.0,1572,3930.0,0.847,4397,92,0.672,0.342
3965,1,34,1,1,5,1,1,0,34,5,1,5,3735.0,713,2560.0,1.036,4099,56,0.65,0.315
1013,1,36,0,0,5,2,4,0,23,5,3,3,5780.0,0,5780.0,0.39399999999999996,3748,30,0.429,0.0
2218,0,18,1,2,2,1,3,0,23,1,2,2,19141.0,1462,17208.0,1.05,4825,104,0.7809999999999999,0.10099999999999999
7121,0,17,0,3,2,3,4,0,24,1,3,3,3461.0,1302,1694.0,0.8290000000000001,4415,112,0.6940000000000001,0.511
2984,0,30,1,2,3,1,3,0,30,1,2,1,29394.0,543,28392.0,0.935,4746,82,0.6729999999999999,0.034
1682,0,9,1,4,3,2,3,0,13,1,1,1,24250.0,0,24250.0,0.753,4371,89,0.768,0.0
6023,0,14,0,4,2,1,1,3,19,0,2,3,16191.0,0,16191.0,0.9670000000000001,4444,97,0.621,0.0
5678,0,26,1,2,3,0,2,0,29,0,3,2,7261.0,981,5818.0,0.972,4663,98,0.565,0.19899999999999998
6032,0,3,1,0,3,2,1,0,23,1,3,1,4023.0,975,2586.0,0.69,4366,86,0.92,0.35700000000000004
4056,1,26,1,0,3,2,2,0,26,3,3,2,3764.0,0,3764.0,0.7759999999999999,3747,59,0.865,0.0
6675,0,23,0,3,6,1,4,0,23,0,1,3,3767.0,645,2661.0,0.9440000000000001,4896,116,0.826,0.294
1883,1,11,1,3,2,1,2,0,15,1,3,2,6407.0,87,5929.0,1.022,4317,67,0.833,0.075
1874,1,21,0,3,6,1,1,0,23,3,3,6,5822.0,0,5822.0,0.655,1918,28,0.652,0.0
5760,0,6,1,1,5,2,2,3,23,1,3,1,33711.0,975,32274.0,0.9420000000000001,4740,123,0.654,0.043
2504,0,18,0,3,2,1,5,3,21,1,2,1,31699.0,1504,29723.0,0.8109999999999999,4469,103,0.687,0.062
8772,0,21,1,5,0,2,3,0,28,0,1,3,3429.0,1314,1650.0,0.938,4555,89,0.65,0.519
5464,0,19,1,3,2,3,0,0,23,0,4,3,8858.0,897,7499.0,0.741,4586,93,0.7759999999999999,0.153
9877,0,20,1,2,2,0,2,0,28,1,2,3,7064.0,772,5830.0,0.955,4499,93,0.585,0.175
126,1,8,0,3,2,1,4,1,23,5,3,2,15487.0,1379,13640.0,0.943,3764,57,0.8109999999999999,0.11900000000000001
1994,0,13,0,4,3,1,4,0,23,1,2,1,3600.0,1594,1528.0,0.94,4564,106,0.966,0.5760000000000001
6606,0,20,1,4,0,2,0,0,23,0,2,2,34516.0,159,33931.0,0.802,4611,86,0.655,0.017
3599,1,24,1,3,3,1,3,3,23,4,3,3,34516.0,1791,32224.0,0.8759999999999999,4057,61,0.868,0.066
140,0,19,0,2,5,1,4,0,14,0,2,2,2490.0,600,1431.0,0.715,4360,91,0.772,0.425
5854,1,30,1,1,5,1,3,0,23,5,2,1,33870.0,0,33870.0,0.872,3910,51,0.525,0.0
4071,1,24,1,2,5,3,0,0,25,5,2,1,34516.0,59,34119.0,0.914,3840,71,0.841,0.012
4349,0,4,1,0,6,2,2,0,7,0,3,3,23760.0,887,22411.0,0.961,4404,93,0.746,0.057
3589,1,27,0,4,2,1,4,0,23,1,3,6,4005.0,0,4005.0,0.8959999999999999,3761,65,0.667,0.0
4173,1,34,1,0,0,1,3,0,37,0,4,2,29239.0,0,29239.0,1.057,4093,55,0.585,0.0
5313,1,15,1,4,2,2,3,3,16,1,3,6,34516.0,0,34516.0,0.434,2115,43,0.828,0.0
4036,0,16,0,3,2,2,4,0,19,1,2,3,3391.0,897,2032.0,0.662,4418,97,0.6459999999999999,0.401
3978,1,5,0,0,2,2,4,0,8,3,2,3,4598.0,0,4598.0,0.439,3740,67,0.833,0.0
2380,1,25,1,4,2,2,3,3,29,5,4,2,34516.0,21,34286.0,1.004,4215,55,0.5479999999999999,0.006999999999999999
4586,1,19,1,5,5,1,3,0,21,1,3,3,3435.0,1973,918.0,0.332,3707,41,0.545,0.733
1481,0,29,1,2,5,2,2,0,23,1,1,1,17540.0,875,16203.0,0.7340000000000001,4594,86,0.6,0.076
4908,0,25,1,3,1,2,3,0,25,1,3,2,31346.0,856,30028.0,0.862,4428,82,0.804,0.042
8755,0,2,1,0,5,2,4,0,7,0,1,3,4342.0,436,3449.0,0.878,5020,106,0.758,0.20600000000000002
7143,0,18,0,5,2,0,4,0,25,1,1,3,3842.0,1929,1383.0,0.691,4457,109,0.725,0.64
6797,0,25,0,2,2,2,1,0,23,0,1,1,3785.0,867,2456.0,0.8640000000000001,4826,94,0.8909999999999999,0.35100000000000003
6640,0,22,1,5,0,1,4,0,26,1,3,1,6797.0,1747,4558.0,0.922,4960,102,0.778,0.32899999999999996
9490,0,18,1,4,2,2,2,0,26,1,2,3,9682.0,1263,7955.0,0.88,4764,85,0.9,0.17800000000000002
4892,1,14,0,3,2,2,4,0,17,3,3,2,3319.0,0,3319.0,0.262,3308,34,0.375,0.0
5741,0,8,1,4,6,2,4,0,10,0,3,2,7664.0,1320,5879.0,0.9470000000000001,4790,116,0.8,0.233
6526,0,21,1,3,2,2,2,3,23,0,1,2,30498.0,1518,28508.0,0.8390000000000001,4964,110,0.7909999999999999,0.065
3311,0,24,0,2,3,1,5,0,27,1,3,2,19962.0,0,19962.0,0.9840000000000001,4696,109,0.8590000000000001,0.0
1856,1,35,1,0,0,2,3,0,37,1,4,3,21398.0,0,21398.0,0.695,1852,43,0.767,0.0
5903,1,30,0,2,6,1,4,0,35,1,4,2,4746.0,0,4746.0,0.862,3778,56,1.062,0.0
650,0,20,1,3,2,0,3,0,23,1,2,1,20434.0,1042,18930.0,0.725,4424,96,0.6559999999999999,0.07400000000000001
226,0,23,1,5,2,1,2,3,25,0,1,2,29531.0,1609,27443.0,0.843,4776,110,0.69,0.071
3068,0,30,1,1,5,0,0,0,23,0,1,2,3730.0,0,3730.0,0.732,4539,92,0.619,0.0
2415,0,15,1,2,4,1,1,0,23,1,1,3,10688.0,212,10035.0,0.682,4516,88,0.508,0.061
4260,1,30,0,5,6,2,4,0,23,5,3,5,4668.0,1973,2151.0,1.062,4147,53,0.853,0.539
374,0,9,1,3,6,2,1,1,6,0,1,3,22725.0,355,21917.0,0.779,4512,110,0.875,0.036000000000000004
4680,0,14,1,3,6,2,1,0,23,0,3,1,8155.0,716,6977.0,0.8290000000000001,4758,92,0.925,0.14400000000000002
2187,0,15,0,3,1,1,1,3,20,0,1,2,18266.0,369,17444.0,0.875,4679,114,0.797,0.045
6330,0,20,1,4,5,2,3,0,23,0,2,3,10492.0,634,9398.0,0.915,4491,94,0.733,0.10400000000000001
1738,0,30,0,2,3,1,1,0,36,0,3,3,6380.0,1973,3863.0,0.706,4524,87,1.064,0.395
635,0,11,0,5,6,1,1,3,23,0,1,2,19055.0,1973,16538.0,0.915,4793,114,0.6759999999999999,0.132
8201,0,25,1,2,0,2,0,0,23,1,2,2,3477.0,300,2725.0,0.703,4463,110,0.7390000000000001,0.21600000000000003
10023,0,10,0,1,5,2,4,0,19,1,3,2,3277.0,0,3277.0,0.84,4595,117,0.649,0.0
4183,0,23,1,4,4,1,0,3,28,1,3,2,34516.0,0,34516.0,0.6629999999999999,4437,119,0.72,0.0
840,0,9,0,2,6,1,4,0,9,0,1,1,3616.0,693,2461.0,0.727,4861,84,0.593,0.319
4356,0,20,0,4,6,2,4,0,23,1,1,2,3973.0,0,3973.0,0.89,4484,121,0.8190000000000001,0.0
8828,0,19,0,3,2,3,1,0,22,1,3,2,4318.0,1847,1959.0,0.993,4380,108,0.573,0.546
5404,0,22,0,2,3,3,5,0,18,1,2,1,7660.0,312,6896.0,0.877,4736,90,0.695,0.1
3703,0,20,0,3,2,0,5,0,23,0,3,2,3515.0,0,3515.0,0.8759999999999999,4792,106,0.841,0.0
4729,0,10,0,0,6,1,4,3,6,0,2,3,13313.0,0,13313.0,1.08,4886,111,0.833,0.0
5909,1,4,0,1,0,2,4,0,23,3,3,6,4541.0,0,4541.0,0.976,4038,70,0.778,0.0
